poly,proportion
11a12,0.06167400881057269
8a11,0.05726872246696035
9a11,0.05726872246696035
10a11,0.05726872246696035
7a12,0.05286343612334802
9a10,0.05286343612334802
7a9,0.048458149779735685
7a10,0.048458149779735685
7a11,0.048458149779735685
8a9,0.048458149779735685
5a11,0.04405286343612335
6a11,0.04405286343612335
7a8,0.04405286343612335
5a8,0.039647577092511016
5a9,0.039647577092511016
6a7,0.039647577092511016
5a7,0.03524229074889868
4a9,0.030837004405286344
3a8,0.02643171806167401
4a7,0.02643171806167401
5a6,0.02643171806167401
3a7,0.022026431718061675
2a7,0.01762114537444934
4a5,0.013215859030837005
3a5,0.00881057268722467
2a5,0.004405286343612335
3a4,0.004405286343612335
