poly,proportion
2a7,0.08695652173913043
3a7,0.08695652173913043
5a8,0.06521739130434782
4a7,0.06521739130434782
5a6,0.06521739130434782
2a5,0.06521739130434782
7a12,0.043478260869565216
5a9,0.043478260869565216
5a11,0.043478260869565216
7a11,0.043478260869565216
8a11,0.043478260869565216
3a8,0.043478260869565216
4a9,0.043478260869565216
5a7,0.043478260869565216
4a5,0.043478260869565216
6a11,0.021739130434782608
7a10,0.021739130434782608
9a10,0.021739130434782608
10a11,0.021739130434782608
6a7,0.021739130434782608
3a5,0.021739130434782608
2a3,0.021739130434782608
3a4,0.021739130434782608
