poly,proportion
7a10,0.07692307692307693
5a8,0.07692307692307693
7a11,0.057692307692307696
8a11,0.057692307692307696
5a6,0.057692307692307696
4a5,0.057692307692307696
2a5,0.057692307692307696
7a12,0.038461538461538464
5a7,0.038461538461538464
6a7,0.038461538461538464
7a8,0.038461538461538464
3a7,0.038461538461538464
3a8,0.038461538461538464
2a7,0.038461538461538464
3a4,0.038461538461538464
3a5,0.038461538461538464
9a10,0.019230769230769232
10a11,0.019230769230769232
11a12,0.019230769230769232
5a9,0.019230769230769232
5a11,0.019230769230769232
6a11,0.019230769230769232
7a9,0.019230769230769232
8a9,0.019230769230769232
4a7,0.019230769230769232
4a9,0.019230769230769232
2a3,0.019230769230769232
